,location,size_BHK,total_sqft,bathroom,price_lakhs
7693,Yelahanka New Town,3,1400.0,2.0,80.0
7694,Yelahanka New Town,1,450.0,1.0,15.0
7695,Yelahanka New Town,1,500.0,1.0,18.0
7696,Yelahanka New Town,3,1420.0,2.0,75.0
7697,Yelahanka New Town,3,2437.0,3.0,125.0
7698,Yelahanka New Town,2,2200.0,2.0,180.0
7699,Yelahanka New Town,1,488.0,1.0,20.0
7700,Yelahanka New Town,2,1100.0,2.0,58.0
7701,Yelahanka New Town,2,860.0,1.0,31.0
7702,Yelahanka New Town,3,1800.0,2.0,45.0
7703,Yelahanka New Town,2,1000.0,2.0,44.0
7704,Yelahanka New Town,1,650.0,1.0,18.0
7705,Yelahanka New Town,3,1426.0,2.0,61.5
7706,Yelahanka New Town,3,1740.0,3.0,150.0
7707,Yelahanka New Town,2,1290.0,2.0,70.0
7708,Yelahanka New Town,3,1000.0,2.0,48.0
7709,Yelenahalli,2,1240.0,2.0,47.12
7710,Yelenahalli,2,1200.0,2.0,46.17
7711,Yelenahalli,3,1600.0,3.0,61.37
7712,Yelenahalli,2,1260.0,2.0,47.88
7713,Yelenahalli,3,1500.0,2.0,57.0
7714,Yelenahalli,2,1175.0,2.0,50.0
7715,Yelenahalli,3,1650.0,3.0,68.0
7716,Yelenahalli,2,1200.0,2.0,45.6
7717,Yelenahalli,2,1200.0,2.0,46.17
7718,Yelenahalli,2,1160.0,2.0,44.08
7719,Yeshwanthpur,3,2502.0,3.0,138.0
7720,Yeshwanthpur,3,1693.0,3.0,108.0
7721,Yeshwanthpur,1,667.0,1.0,36.85
7722,Yeshwanthpur,4,1950.0,4.0,130.0
7723,Yeshwanthpur,2,1170.0,2.0,57.0
7724,Yeshwanthpur,1,665.0,1.0,36.85
7725,Yeshwanthpur,2,1161.0,2.0,64.08
7726,Yeshwanthpur,3,2557.0,3.0,141.0
7727,Yeshwanthpur,3,1850.0,3.0,100.0
7728,Yeshwanthpur,1,671.0,1.0,36.85
7729,Yeshwanthpur,2,1277.5,2.0,95.815
7730,Yeshwanthpur,1,668.0,1.0,36.85
7731,Yeshwanthpur,2,1185.0,2.0,75.84
7732,Yeshwanthpur,2,1195.0,2.0,100.0
7733,Yeshwanthpur,3,1313.0,3.0,96.0
7734,Yeshwanthpur,2,1400.0,2.0,100.0
7735,Yeshwanthpur,3,2559.0,3.0,141.0
7736,Yeshwanthpur,3,1430.0,3.0,72.0
7737,Yeshwanthpur,1,673.0,1.0,36.85
7738,Yeshwanthpur,2,717.0,2.0,49.475
7739,Yeshwanthpur,4,3600.0,5.0,220.0
7740,Yeshwanthpur,2,1168.0,2.0,64.08
7741,Yeshwanthpur,1,605.0,1.0,41.745
7742,Yeshwanthpur,3,1382.0,2.0,76.18
7743,Yeshwanthpur,1,669.0,1.0,36.85
7744,Yeshwanthpur,3,1385.0,2.0,76.18
7745,Yeshwanthpur,3,3027.0,4.0,260.0
7746,Yeshwanthpur,2,1200.0,2.0,63.0
7747,Yeshwanthpur,3,1679.0,3.0,92.13
7748,Yeshwanthpur,1,670.0,1.0,36.85
7749,Yeshwanthpur,3,1381.0,2.0,76.18
7750,Yeshwanthpur,3,1678.0,3.0,92.13
7751,Yeshwanthpur,2,1240.0,2.0,80.0
7752,Yeshwanthpur,3,1713.0,3.0,110.0
7753,Yeshwanthpur,2,1144.0,2.0,67.0
7754,Yeshwanthpur,2,1541.0,2.0,130.0
7755,Yeshwanthpur,3,2501.0,3.0,138.0
7756,Yeshwanthpur,2,1362.0,2.0,100.0
7757,Yeshwanthpur,1,666.0,1.0,36.8
7758,Yeshwanthpur,3,1855.0,3.0,140.0
7759,Yeshwanthpur,3,2504.0,3.0,138.0
7760,Yeshwanthpur,2,1165.0,2.0,85.0
7761,Yeshwanthpur,2,1163.0,2.0,64.08
7762,Yeshwanthpur,2,1165.0,2.0,64.08
7763,Yeshwanthpur,3,1825.0,3.0,145.0
7764,Yeshwanthpur,3,1384.0,2.0,76.18
7765,Yeshwanthpur,1,994.0,2.0,54.67
7766,Yeshwanthpur,1,650.0,1.0,40.0
7767,Yeshwanthpur,3,1855.0,3.0,140.0
7768,Yeshwanthpur,3,1500.0,3.0,100.0
7769,Yeshwanthpur,2,1167.0,2.0,64.08
7770,Yeshwanthpur,2,1164.0,2.0,64.08
7771,Yeshwanthpur,3,1520.0,3.0,85.0
7772,Yeshwanthpur,3,1677.0,3.0,92.13
7773,Yeshwanthpur,1,674.0,1.0,36.85
7774,Yeshwanthpur,3,1383.0,2.0,76.18
7775,Yeshwanthpur,1,672.0,1.0,36.85
7776,Yeshwanthpur,2,1162.0,2.0,64.08
7777,Yeshwanthpur,2,1166.0,2.0,64.08
7778,Yeshwanthpur,2,1195.0,2.0,100.0
7779,Yeshwanthpur,3,1692.0,3.0,108.0
7780,Yeshwanthpur,2,1169.0,2.0,64.08
7781,Yeshwanthpur,6,2500.0,5.0,185.0
7782,Yeshwanthpur,3,2500.0,3.0,138.0
7783,Yeshwanthpur,2,1160.0,2.0,64.08
7784,Yeshwanthpur,3,1676.0,3.0,92.13
7785,Yeshwanthpur,3,2503.0,3.0,138.0
7786,Yeshwanthpur,3,1855.0,3.0,135.0
7787,Yeshwanthpur,3,1876.0,3.0,160.0
7788,Yeshwanthpur,3,1675.0,3.0,92.13
7789,other,3,2770.0,4.0,290.0
7790,other,2,1100.0,2.0,48.0
7791,other,1,510.0,1.0,25.25
7792,other,3,1250.0,3.0,56.0
7793,other,1,600.0,1.0,38.0
7794,other,2,869.0,2.0,36.0
7795,other,2,1270.0,2.0,50.0
7796,other,2,1500.0,2.0,185.0
7797,other,2,840.0,2.0,45.0
7798,other,3,4395.0,3.0,240.0
7799,other,2,845.0,2.0,55.0
7800,other,3,2511.0,3.0,205.0
7801,other,3,1660.0,2.0,105.0
7802,other,3,1450.0,2.0,70.0
7803,other,2,1200.0,2.0,65.0
7804,other,3,1200.0,3.0,90.0
7805,other,2,1007.0,2.0,43.0
7806,other,2,1200.0,2.0,50.0
7807,other,2,966.0,2.0,49.9
7808,other,2,782.0,2.0,55.68
7809,other,3,1800.0,3.0,120.0
7810,other,3,1413.0,2.0,75.0
7811,other,2,945.0,2.0,54.0
7812,other,3,1870.0,3.0,110.0
7813,other,3,1260.0,2.0,85.05
7814,other,3,1612.0,3.0,46.74
7815,other,3,2795.0,4.0,235.0
7816,other,3,1350.0,2.0,48.0
7817,other,3,1904.0,3.0,150.0
7818,other,3,2000.0,3.0,175.0
7819,other,3,1425.0,2.0,75.0
7820,other,3,1470.0,2.0,70.0
7821,other,3,1500.0,3.0,100.0
7822,other,2,1340.0,2.0,55.7
7823,other,3,1783.0,3.0,115.0
7824,other,3,912.0,2.0,70.0
7825,other,2,1207.0,2.0,43.5
7826,other,3,1798.0,3.0,89.0
7827,other,3,1580.0,3.0,100.0
7828,other,3,1415.0,3.0,78.0
7829,other,4,2000.0,4.0,75.5
7830,other,3,2405.0,4.0,260.0
7831,other,2,1500.0,2.0,115.0
7832,other,2,1148.0,2.0,60.0
7833,other,2,1110.0,2.0,55.0
7834,other,3,1500.0,2.0,65.0
7835,other,2,1080.0,2.0,39.0
7836,other,2,1060.0,2.0,60.0
7837,other,8,2600.0,8.0,180.0
7838,other,3,1644.0,3.0,84.0
7839,other,2,1285.0,2.0,72.5
7840,other,3,4050.0,3.0,280.0
7841,other,2,1060.0,2.0,55.0
7842,other,2,900.0,2.0,22.5
7843,other,2,1280.0,2.0,69.0
7844,other,3,3045.0,3.0,170.0
7845,other,3,1464.0,3.0,46.0
7846,other,2,700.0,1.0,26.0
7847,other,2,900.0,2.0,110.0
7848,other,4,4111.0,4.0,250.0
7849,other,2,1084.0,2.0,50.0
7850,other,2,950.0,2.0,47.0
7851,other,4,2000.0,4.0,120.0
7852,other,3,1560.0,3.0,115.0
7853,other,2,850.0,2.0,27.0
7854,other,2,1113.0,2.0,51.0
7855,other,4,1200.0,4.0,165.0
7856,other,2,1200.0,2.0,55.0
7857,other,3,1645.0,3.0,95.0
7858,other,2,1200.0,2.0,79.0
7859,other,2,1230.0,2.0,48.0
7860,other,3,1350.0,2.0,140.0
7861,other,3,1800.0,3.0,150.0
7862,other,3,1592.0,3.0,75.0
7863,other,3,1762.0,3.0,125.0
7864,other,2,950.0,2.0,50.0
7865,other,3,1200.0,3.0,90.0
7866,other,3,1629.0,3.0,79.0
7867,other,2,1460.0,2.0,58.0
7868,other,2,1185.0,2.0,38.0
7869,other,3,1760.0,3.0,88.0
7870,other,2,1069.0,2.0,55.0
7871,other,3,2150.0,4.0,240.0
7872,other,3,1450.0,3.0,55.0
7873,other,3,1630.0,3.0,68.29
7874,other,4,3309.0,4.0,325.0
7875,other,2,850.0,2.0,30.0
7876,other,2,1150.0,2.0,126.0
7877,other,2,1200.0,2.0,62.0
7878,other,4,4800.0,4.0,235.0
7879,other,2,1200.0,2.0,74.0
7880,other,3,1464.0,3.0,56.0
7881,other,4,2000.0,4.0,99.0
7882,other,3,1753.0,3.0,120.0
7883,other,2,1000.0,2.0,53.0
7884,other,2,720.0,2.0,45.0
7885,other,3,1300.0,3.0,58.0
7886,other,2,1115.0,2.0,40.0
7887,other,4,1200.0,3.0,165.0
7888,other,1,700.0,1.0,41.0
7889,other,4,1600.0,4.0,80.0
7890,other,3,1595.0,3.0,115.0
7891,other,2,1353.0,2.0,110.0
7892,other,1,1200.0,2.0,85.0
7893,other,2,1028.0,2.0,45.5
7894,other,3,1385.0,2.0,48.48
7895,other,3,1325.0,2.0,90.0
7896,other,3,1600.0,2.0,50.0
7897,other,2,1800.0,1.0,80.0
7898,other,2,1056.0,2.0,80.0
7899,other,2,1080.0,2.0,50.0
7900,other,2,1160.0,2.0,55.0
7901,other,3,1544.0,3.0,120.0
7902,other,2,1200.0,2.0,65.0
7903,other,1,540.0,1.0,36.0
7904,other,3,1578.0,3.0,180.0
7905,other,2,1180.0,2.0,42.0
7906,other,2,1600.0,2.0,115.0
7907,other,1,416.0,1.0,18.5
7908,other,2,1260.0,2.0,45.0
7909,other,3,1630.0,3.0,85.0
7910,other,1,834.0,1.0,60.0
7911,other,3,1125.0,4.0,70.0
7912,other,4,3000.0,5.0,260.0
7913,other,6,2160.0,5.0,250.0
7914,other,3,1375.0,3.0,70.0
7915,other,1,469.0,1.0,25.0
7916,other,6,3600.0,4.0,160.0
7917,other,2,1160.0,2.0,52.2
7918,other,3,1220.0,2.0,35.23
7919,other,3,1641.0,3.0,66.0
7920,other,2,1630.0,2.0,200.0
7921,other,3,2072.0,3.0,108.0
7922,other,3,1200.0,2.0,70.0
7923,other,3,1350.0,3.0,77.0
7924,other,4,4046.0,4.0,445.0
7925,other,3,1180.0,2.0,78.34
7926,other,2,1355.0,2.0,115.0
7927,other,1,600.0,1.0,50.0
7928,other,3,1875.0,3.0,165.0
7929,other,2,600.0,2.0,55.0
7930,other,3,2300.0,3.0,120.0
7931,other,2,1240.0,2.0,60.0
7932,other,3,1750.0,3.0,120.0
7933,other,2,1230.0,2.0,43.48
7934,other,3,1500.0,2.0,87.0
7935,other,2,950.0,2.0,44.0
7936,other,3,1092.0,2.0,98.5
7937,other,2,1045.0,2.0,45.0
7938,other,3,1570.0,3.0,62.0
7939,other,3,1855.0,3.0,225.0
7940,other,3,1325.0,3.0,57.0
7941,other,2,1202.0,2.0,48.0
7942,other,2,1200.0,2.0,62.5
7943,other,1,425.0,1.0,20.03
7944,other,2,1100.0,2.0,48.0
7945,other,1,600.0,1.0,60.0
7946,other,2,1468.0,2.0,140.0
7947,other,4,4300.0,5.0,550.0
7948,other,3,1750.0,3.0,85.0
7949,other,2,775.0,2.0,55.0
7950,other,2,1105.0,2.0,58.0
7951,other,1,445.0,1.0,28.0
7952,other,3,1602.0,2.0,75.0
7953,other,3,1352.0,3.0,135.0
7954,other,3,1780.0,3.0,84.83
7955,other,4,1200.0,3.0,95.0
7956,other,3,1976.0,3.0,184.0
7957,other,4,5500.0,4.0,600.0
7958,other,3,1200.0,3.0,95.0
7959,other,7,2500.0,6.0,115.0
7960,other,2,823.0,2.0,28.0
7961,other,2,1180.0,2.0,69.0
7962,other,1,686.0,1.0,17.0
7963,other,2,1001.0,2.0,33.03
7964,other,4,1500.0,4.0,180.0
7965,other,3,2400.0,2.0,80.0
7966,other,2,1282.0,2.0,87.0
7967,other,3,1611.0,2.0,64.44
7968,other,3,1500.0,2.0,95.0
7969,other,2,1300.0,1.0,115.0
7970,other,1,530.0,1.0,20.0
7971,other,2,1350.0,2.0,80.0
7972,other,2,900.0,2.0,27.0
7973,other,8,2400.0,6.0,125.0
7974,other,2,1225.0,2.0,53.0
7975,other,2,1141.0,2.0,62.0
7976,other,7,4100.0,7.0,140.0
7977,other,2,1175.0,2.0,48.27
7978,other,1,950.0,1.0,40.0
7979,other,2,1209.0,2.0,50.0
7980,other,5,4200.0,5.0,225.0
7981,other,3,1800.0,3.0,90.0
7982,other,5,1600.0,4.0,125.0
7983,other,3,1563.0,3.0,52.0
7984,other,2,1405.0,2.0,70.0
7985,other,3,1480.0,3.0,90.0
7986,other,3,1600.0,3.0,90.0
7987,other,4,1200.0,4.0,135.0
7988,other,2,1200.0,2.0,35.0
7989,other,3,1500.0,3.0,115.0
7990,other,3,1824.0,3.0,125.0
7991,other,1,750.0,1.0,56.25
7992,other,2,1060.0,2.0,42.0
7993,other,3,1500.0,3.0,62.0
7994,other,2,1339.0,2.0,55.0
7995,other,3,1600.0,3.0,75.0
7996,other,2,1225.0,2.0,55.11
7997,other,2,1000.0,2.0,50.0
7998,other,4,6000.0,5.0,400.0
7999,other,3,2400.0,3.0,170.0
8000,other,2,1480.0,2.0,65.0
8001,other,3,1500.0,2.0,98.0
8002,other,3,3095.0,3.0,350.0
8003,other,2,910.0,2.0,30.5
8004,other,1,1200.0,1.0,28.0
8005,other,3,1500.0,3.0,100.0
8006,other,2,1133.0,2.0,55.0
8007,other,5,1560.0,5.0,145.0
8008,other,5,2900.0,5.0,90.0
8009,other,3,1560.0,3.0,188.0
8010,other,2,856.0,2.0,40.0
8011,other,4,14000.0,3.0,800.0
8012,other,1,485.0,1.0,15.0
8013,other,3,1384.0,3.0,62.28
8014,other,3,1508.0,3.0,70.25
8015,other,4,2150.0,4.0,80.0
8016,other,3,1600.0,3.0,52.0
8017,other,2,1250.0,2.0,62.0
8018,other,3,1200.0,3.0,130.0
8019,other,2,1050.0,2.0,67.0
8020,other,3,1596.0,3.0,105.0
8021,other,3,1800.0,3.0,80.0
8022,other,2,925.0,2.0,48.0
8023,other,2,1395.0,2.0,63.59
8024,other,3,1200.0,3.0,85.0
8025,other,2,1132.0,2.0,67.0
8026,other,2,1262.0,2.0,63.0
8027,other,3,1515.0,3.0,88.0
8028,other,3,1655.0,3.0,86.06
8029,other,7,5000.0,7.0,299.0
8030,other,2,1380.0,2.0,80.0
8031,other,3,1450.0,3.0,65.0
8032,other,2,1200.0,2.0,54.0
8033,other,4,4346.0,5.0,500.0
8034,other,1,510.0,1.0,25.25
8035,other,2,1178.0,2.0,47.0
8036,other,3,2200.0,3.0,187.0
8037,other,3,3329.0,3.0,330.0
8038,other,4,3600.0,4.0,300.0
8039,other,4,3500.0,3.0,450.0
8040,other,3,1595.0,3.0,76.0
8041,other,2,1093.0,2.0,65.0
8042,other,2,1367.0,2.0,62.0
8043,other,3,1535.0,3.0,95.0
8044,other,2,1015.0,2.0,45.0
8045,other,2,1100.0,2.0,62.7
8046,other,2,930.0,2.0,45.0
8047,other,3,1650.0,2.0,80.0
8048,other,3,2197.0,4.0,280.0
8049,other,3,1240.0,2.0,46.0
8050,other,2,1100.0,2.0,60.0
8051,other,4,1600.0,3.0,172.0
8052,other,3,1450.0,2.0,85.0
8053,other,4,2000.0,3.0,166.0
8054,other,2,700.0,2.0,27.0
8055,other,2,1050.0,2.0,45.0
8056,other,3,1250.0,3.0,39.5
8057,other,3,1756.0,3.0,100.0
8058,other,3,1532.0,3.0,92.0
8059,other,3,1650.0,3.0,110.0
8060,other,2,1200.0,2.0,66.0
8061,other,2,1180.0,2.0,48.0
8062,other,3,1525.0,2.0,122.0
8063,other,3,1435.0,3.0,70.0
8064,other,3,1560.0,2.0,66.0
8065,other,2,1070.0,2.0,42.0
8066,other,4,2400.0,3.0,200.0
8067,other,2,1000.0,2.0,130.0
8068,other,2,1300.0,2.0,60.0
8069,other,2,3040.0,1.0,180.0
8070,other,3,1310.0,2.0,50.0
8071,other,3,1390.0,3.0,120.0
8072,other,4,1200.0,4.0,72.0
8073,other,2,1135.0,2.0,68.0
8074,other,2,900.0,2.0,55.0
8075,other,3,1378.0,2.0,42.33
8076,other,2,1210.0,2.0,62.0
8077,other,3,1464.0,3.0,56.0
8078,other,3,2500.0,3.0,250.0
8079,other,3,1600.0,3.0,80.0
8080,other,3,1250.0,3.0,39.5
8081,other,2,1100.0,2.0,50.0
8082,other,3,1168.0,3.0,70.0
8083,other,2,1552.0,2.0,51.0
8084,other,4,2100.0,4.0,155.0
8085,other,2,1300.0,2.0,65.0
8086,other,3,1515.0,3.0,93.93
8087,other,4,2400.0,5.0,85.0
8088,other,2,1243.0,2.0,58.0
8089,other,3,1616.0,3.0,75.0
8090,other,5,1800.0,6.0,44.5
8091,other,6,2700.0,4.0,214.0
8092,other,3,2000.0,3.0,210.0
8093,other,5,2400.0,4.0,300.0
8094,other,3,1760.0,3.0,176.0
8095,other,1,595.0,1.0,42.0
8096,other,2,1410.0,2.0,67.0
8097,other,2,1090.0,2.0,31.48
8098,other,2,1254.0,2.0,53.0
8099,other,7,2800.0,7.0,125.0
8100,other,2,1170.0,2.0,86.0
8101,other,4,2200.0,4.0,235.0
8102,other,2,1000.0,2.0,50.0
8103,other,2,920.0,2.0,35.0
8104,other,4,2400.0,3.0,142.0
8105,other,3,1464.0,3.0,56.0
8106,other,2,1280.0,2.0,40.0
8107,other,3,2000.0,3.0,85.0
8108,other,3,1650.0,3.0,175.0
8109,other,2,840.0,2.0,27.0
8110,other,3,1670.0,3.0,91.86
8111,other,2,1242.0,2.0,39.7
8112,other,3,1690.0,2.0,55.0
8113,other,3,1488.0,3.0,57.0
8114,other,3,1250.0,2.0,80.0
8115,other,3,1650.0,4.0,160.0
8116,other,2,800.0,2.0,50.0
8117,other,2,1225.0,2.0,150.0
8118,other,2,1260.0,2.0,58.0
8119,other,4,3675.0,4.0,367.0
8120,other,2,1200.0,2.0,150.0
8121,other,2,1250.0,2.0,65.0
8122,other,2,1225.0,2.0,48.0
8123,other,2,1350.0,2.0,80.0
8124,other,3,2000.0,3.0,100.0
8125,other,3,1614.0,3.0,110.0
8126,other,2,1188.0,2.0,73.0
8127,other,3,1480.0,3.0,90.0
8128,other,2,680.0,2.0,42.0
8129,other,2,2400.0,2.0,95.0
8130,other,2,1045.0,2.0,42.0
8131,other,2,955.0,2.0,53.55
8132,other,2,1115.0,2.0,56.87
8133,other,2,1100.0,2.0,106.0
8134,other,3,1690.0,3.0,75.0
8135,other,2,1068.0,2.0,40.05
8136,other,3,1925.0,3.0,120.0
8137,other,1,650.0,1.0,26.0
8138,other,3,1410.0,2.0,45.12
8139,other,3,2000.0,3.0,207.0
8140,other,2,1050.0,2.0,110.0
8141,other,3,1130.0,3.0,38.0
8142,other,2,900.0,2.0,45.0
8143,other,3,1550.0,2.0,70.0
8144,other,2,916.0,2.0,42.0
8145,other,3,1358.0,3.0,50.0
8146,other,3,1936.0,2.0,54.21
8147,other,3,1685.0,2.0,110.0
8148,other,2,850.0,2.0,33.0
8149,other,3,1550.0,3.0,110.0
8150,other,1,500.0,1.0,20.0
8151,other,2,1146.0,2.0,38.5
8152,other,3,3155.0,4.0,370.0
8153,other,3,1765.0,3.0,105.0
8154,other,2,1265.0,2.0,70.0
8155,other,2,1012.0,2.0,59.0
8156,other,3,2045.0,4.0,154.0
8157,other,6,2400.0,4.0,280.0
8158,other,3,1158.0,2.0,85.0
8159,other,2,925.0,2.0,51.0
8160,other,2,1415.0,2.0,110.0
8161,other,2,1210.0,2.0,60.0
8162,other,2,1100.0,2.0,55.0
8163,other,4,4750.0,5.0,600.0
8164,other,3,1840.0,3.0,155.0
8165,other,2,1350.0,2.0,185.0
8166,other,2,824.0,2.0,60.0
8167,other,3,1340.0,2.0,100.0
8168,other,3,1620.0,2.0,110.0
8169,other,3,1533.0,3.0,115.0
8170,other,3,1560.0,3.0,85.0
8171,other,3,1375.0,2.0,48.06
8172,other,1,750.0,1.0,25.0
8173,other,3,1375.0,2.0,85.0
8174,other,2,1095.0,2.0,40.0
8175,other,3,1440.0,2.0,60.33
8176,other,2,1200.0,2.0,49.5
8177,other,2,975.0,2.0,43.0
8178,other,5,2800.0,4.0,200.0
8179,other,2,900.0,2.0,42.0
8180,other,3,1500.0,3.0,88.0
8181,other,2,1010.0,2.0,46.0
8182,other,2,1140.0,2.0,76.0
8183,other,2,1198.0,2.0,84.0
8184,other,4,4000.0,4.0,520.0
8185,other,4,1470.0,4.0,34.5
8186,other,2,1370.0,2.0,75.0
8187,other,2,1316.0,2.0,55.5
8188,other,2,1050.0,2.0,43.0
8189,other,6,2400.0,7.0,110.0
8190,other,2,1000.0,1.0,55.0
8191,other,2,1200.0,2.0,125.0
8192,other,2,1200.0,2.0,50.0
8193,other,2,1313.0,2.0,58.27
8194,other,2,936.0,2.0,42.0
8195,other,1,1050.0,1.0,70.0
8196,other,3,1200.0,2.0,80.0
8197,other,3,1464.0,3.0,56.0
8198,other,2,1256.0,2.0,60.0
8199,other,2,1020.0,2.0,37.0
8200,other,2,830.0,2.0,34.0
8201,other,2,1210.0,2.0,40.0
8202,other,2,1520.0,2.0,62.0
8203,other,3,2300.0,3.0,80.0
8204,other,1,400.0,1.0,14.0
8205,other,2,946.0,2.0,38.0
8206,other,5,1575.0,4.0,150.0
8207,other,2,860.0,1.0,43.0
8208,other,4,4800.0,5.0,629.0
8209,other,2,1200.0,2.0,70.0
8210,other,3,1700.0,3.0,80.0
8211,other,2,1100.0,2.0,60.0
8212,other,5,6040.0,4.0,170.0
8213,other,2,1300.0,2.0,79.0
8214,other,2,1311.0,2.0,48.0
8215,other,4,3500.0,4.0,350.0
8216,other,3,1400.0,2.0,55.0
8217,other,3,1000.0,2.0,110.0
8218,other,3,1942.0,3.0,102.0
8219,other,2,1000.0,2.0,53.0
8220,other,1,800.0,1.0,100.0
8221,other,2,950.0,2.0,45.0
8222,other,2,1022.0,2.0,52.0
8223,other,4,2000.0,3.0,25.0
8224,other,2,990.0,2.0,44.55
8225,other,3,2400.0,3.0,260.0
8226,other,3,1533.0,3.0,85.0
8227,other,3,1475.0,3.0,70.0
8228,other,2,1135.0,2.0,55.0
8229,other,3,2357.0,3.0,151.0
8230,other,2,1170.0,2.0,105.0
8231,other,3,1411.0,3.0,91.72
8232,other,2,1200.0,3.0,44.0
8233,other,3,3095.0,3.0,375.0
8234,other,2,1350.0,2.0,67.5
8235,other,3,1100.0,3.0,78.0
8236,other,2,1240.0,2.0,43.79
8237,other,4,3600.0,4.0,365.0
8238,other,2,1175.0,2.0,48.27
8239,other,4,4000.0,4.0,170.0
8240,other,3,1945.0,3.0,120.0
8241,other,3,1465.0,2.0,74.72
8242,other,3,1650.0,3.0,165.0
8243,other,1,351.0,1.0,16.0
8244,other,3,1550.0,2.0,150.0
8245,other,3,1360.0,2.0,59.27
8246,other,3,1150.0,2.0,75.0
8247,other,3,1200.0,3.0,74.0
8248,other,3,1229.0,3.0,86.03
8249,other,2,1030.0,2.0,61.0
8250,other,1,600.0,1.0,32.0
8251,other,2,1165.0,2.0,135.0
8252,other,2,1107.0,2.0,33.0
8253,other,3,1520.0,3.0,80.0
8254,other,4,3000.0,4.0,240.0
8255,other,2,1050.0,2.0,38.0
8256,other,2,1315.0,2.0,90.0
8257,other,2,1210.0,2.0,72.0
8258,other,3,1215.0,3.0,42.2
8259,other,4,30000.0,4.0,2100.0
8260,other,3,1445.0,3.0,64.0
8261,other,2,1170.0,2.0,68.0
8262,other,2,1600.0,2.0,110.0
8263,other,2,955.0,1.0,34.01
8264,other,3,1370.0,2.0,75.0
8265,other,2,1187.0,2.0,45.0
8266,other,3,1980.0,3.0,224.0
8267,other,2,1100.0,2.0,38.45
8268,other,3,1700.0,3.0,97.0
8269,other,3,1900.0,3.0,160.0
8270,other,3,1360.0,3.0,55.0
8271,other,2,1100.0,2.0,75.0
8272,other,3,1929.0,3.0,115.0
8273,other,4,3161.0,4.0,214.0
8274,other,2,1020.0,2.0,40.0
8275,other,3,3515.0,3.0,420.0
8276,other,2,1051.0,2.0,33.0
8277,other,2,1100.0,2.0,70.0
8278,other,3,1455.0,2.0,56.0
8279,other,1,440.0,1.0,28.0
8280,other,4,4200.0,4.0,255.0
8281,other,2,1200.0,2.0,55.0
8282,other,1,700.0,1.0,41.0
8283,other,3,1300.0,2.0,49.0
8284,other,2,1400.0,2.0,67.0
8285,other,2,1200.0,2.0,53.0
8286,other,3,1535.0,3.0,55.0
8287,other,3,3000.0,3.0,250.0
8288,other,2,1100.0,2.0,61.0
8289,other,1,1260.0,1.0,41.0
8290,other,1,1500.0,1.0,37.5
8291,other,1,600.0,1.0,17.0
8292,other,3,1360.0,2.0,65.0
8293,other,2,1165.0,2.0,75.0
8294,other,3,1272.0,4.0,75.0
8295,other,2,965.0,2.0,45.0
8296,other,5,1600.0,5.0,140.0
8297,other,2,780.0,2.0,25.0
8298,other,3,1000.0,2.0,65.0
8299,other,7,7500.0,7.0,400.0
8300,other,2,1121.0,2.0,43.72
8301,other,3,2400.0,4.0,325.0
8302,other,2,674.0,1.0,19.9
8303,other,2,1463.0,1.0,142.0
8304,other,3,1306.0,2.0,58.0
8305,other,3,2401.0,3.0,185.0
8306,other,3,1875.0,2.0,235.0
8307,other,3,1357.0,2.0,65.0
8308,other,2,1225.0,2.0,47.0
8309,other,1,890.0,1.0,75.0
8310,other,2,1110.0,2.0,51.0
8311,other,2,1300.0,2.0,54.0
8312,other,3,2400.0,3.0,290.0
8313,other,2,960.0,2.0,32.0
8314,other,3,1690.0,3.0,100.0
8315,other,2,799.0,2.0,38.0
8316,other,3,1355.0,3.0,61.0
8317,other,2,1350.0,2.0,90.0
8318,other,3,1460.0,3.0,88.0
8319,other,3,1685.0,3.0,95.0
8320,other,1,800.0,1.0,52.0
8321,other,4,4000.0,5.0,280.0
8322,other,2,1100.0,2.0,53.0
8323,other,2,792.0,2.0,70.0
8324,other,5,2000.0,4.0,103.0
8325,other,2,1147.0,2.0,54.0
8326,other,5,2400.0,5.0,235.0
8327,other,3,2100.0,3.0,75.0
8328,other,3,1215.0,2.0,46.5
8329,other,3,1500.0,2.0,85.0
8330,other,2,1065.0,2.0,50.0
8331,other,2,1205.0,2.0,42.18
8332,other,2,1260.0,2.0,75.0
8333,other,2,1199.0,2.0,50.0
8334,other,2,1070.0,2.0,33.0
8335,other,3,2820.0,3.0,285.0
8336,other,3,1950.0,3.0,130.0
8337,other,2,1326.0,2.0,62.17
8338,other,3,1350.0,2.0,140.0
8339,other,4,4051.0,4.0,345.0
8340,other,3,2100.0,3.0,170.0
8341,other,3,1991.0,3.0,160.0
8342,other,2,1234.0,2.0,61.0
8343,other,3,1200.0,3.0,66.0
8344,other,3,2220.0,4.0,65.0
8345,other,4,3000.0,4.0,342.0
8346,other,6,2400.0,6.0,245.0
8347,other,2,1069.0,2.0,55.0
8348,other,2,1375.0,2.0,105.0
8349,other,3,1693.0,3.0,108.0
8350,other,2,1160.0,2.0,41.75
8351,other,2,900.0,2.0,45.0
8352,other,2,1175.0,2.0,48.0
8353,other,2,1200.0,2.0,50.0
8354,other,2,600.0,2.0,23.0
8355,other,2,1364.0,2.0,70.0
8356,other,3,1150.0,2.0,77.5
8357,other,2,1146.0,2.0,39.5
8358,other,2,1110.0,2.0,41.0
